,ID,target
6167,ID_IFPR38H,0
6168,ID_IFVZDYW,0
6169,ID_IFYRGE0,0
6170,ID_IG1OLSY,1
6171,ID_IG43MQ0,1
6172,ID_IGBQDRU,0
6173,ID_IGDK8RU,0
6174,ID_IGJYL66,0
6175,ID_IGMACJG,1
6176,ID_IGMYGNM,1
6177,ID_IGN7JN0,1
6178,ID_IGT7V6N,1
6179,ID_IGV1MP4,1
6180,ID_IGVJBVD,0
6181,ID_IH3B45A,0
6182,ID_IH42QHY,1
6183,ID_IHB6ZW4,0
6184,ID_IHBHEVX,0
6185,ID_IHCUW4S,1
6186,ID_IHDGYAM,0
6187,ID_IHDTVIP,1
6188,ID_IHIQTMD,0
6189,ID_IHIZHMX,1
6190,ID_IHO3V9D,0
6191,ID_IHS3RKZ,1
6192,ID_IHWVISI,1
6193,ID_IHYT1EO,0
6194,ID_II054X2,1
6195,ID_II0J7DS,0
6196,ID_II6KTPH,1
6197,ID_II6WX41,0
6198,ID_II6YVNR,1
6199,ID_IIBJCJG,0
6200,ID_IIIGSCQ,1
6201,ID_IIIWGGC,0
6202,ID_IILUP4Q,0
6203,ID_IINMZH3,1
6204,ID_IIQTFOP,1
6205,ID_IIVT9LO,1
6206,ID_IIVU3VZ,0
6207,ID_IJ3QB0Z,0
6208,ID_IJ416UT,0
6209,ID_IJ5QUIA,1
6210,ID_IJGVR4K,0
6211,ID_IJIRBMX,1
6212,ID_IJNE1LS,0
6213,ID_IJPPZPP,1
6214,ID_IJQ39ZA,1
6215,ID_IJRY5J5,1
6216,ID_IJS9R9Y,0
6217,ID_IK7MPLT,1
6218,ID_IK851X6,1
6219,ID_IKCQGC8,0
6220,ID_IKI2RE5,1
6221,ID_IKL3WQ9,1
6222,ID_IKLUXVT,1
6223,ID_IL50IO5,0
6224,ID_IL6QT7T,0
6225,ID_IL7F6PW,1
6226,ID_ILACNS1,0
6227,ID_ILB55HT,0
6228,ID_ILFD7AU,1
6229,ID_ILFJ6QS,0
6230,ID_ILL8LRO,1
6231,ID_ILQDLTI,0
6232,ID_IM48YDZ,0
6233,ID_IMFFS4P,1
6234,ID_IMIEJ0P,1
6235,ID_IN13D6Z,0
6236,ID_IN7C9OH,1
6237,ID_INC1CQQ,1
6238,ID_INCTHDG,1
6239,ID_INECD1O,1
6240,ID_INEY6TX,0
6241,ID_INF916K,0
6242,ID_INGGXMO,0
6243,ID_INGOYUA,0
6244,ID_INK6QY7,0
6245,ID_INOSMAN,1
6246,ID_INXBA09,1
6247,ID_IO5OQEP,1
6248,ID_IOMU2T8,1
6249,ID_IOR7FQV,1
6250,ID_IORAYKS,0
6251,ID_IOTKYUA,1
6252,ID_IOZXQPA,0
6253,ID_IP0UI1V,1
6254,ID_IP5PPPB,0
6255,ID_IPBK2TF,1
6256,ID_IPDV8OO,1
6257,ID_IPJEKFZ,0
6258,ID_IPQX91J,1
6259,ID_IPUUDAH,1
6260,ID_IPUV8YT,0
6261,ID_IPW0U5D,0
6262,ID_IPX33F4,1
6263,ID_IPY6TXG,1
6264,ID_IQ0K117,1
6265,ID_IQ1M0P0,1
6266,ID_IQ2HAIG,0
6267,ID_IQ3AIHV,0
6268,ID_IQC4ZA2,1
6269,ID_IQCRYQP,1
6270,ID_IQD4BKO,0
6271,ID_IQHUOYN,0
6272,ID_IQS5EFX,1
6273,ID_IQUPD85,1
6274,ID_IQVZP67,0
6275,ID_IQYWYSM,1
6276,ID_IQZJOM6,1
6277,ID_IR0APEZ,1
6278,ID_IR548OI,1
6279,ID_IRB2FOW,0
6280,ID_IRCTY80,1
6281,ID_IRI6M3Y,0
6282,ID_IRQB1BZ,0
6283,ID_IRRIISI,1
6284,ID_IRRUDYX,1
6285,ID_IRYNKY1,0
6286,ID_IS0J4V1,0
6287,ID_IS1O9OG,0
6288,ID_IS4JXME,1
6289,ID_IS4RTYL,0
6290,ID_IS78FK7,0
6291,ID_ISFGS2E,1
6292,ID_ISJM10E,1
6293,ID_ISLTALG,0
6294,ID_ISNR0Q5,0
6295,ID_ISQP7OH,0
6296,ID_ISULESQ,1
6297,ID_ISV6OQ4,0
6298,ID_ISZUS7T,1
6299,ID_IT7ZCJM,1
6300,ID_IT9X6R7,0
6301,ID_ITD1WUN,1
6302,ID_ITF20H0,1
6303,ID_ITT2LOA,1
6304,ID_ITT9J9C,0
6305,ID_ITUJ71L,0
6306,ID_ITVXZFC,1
6307,ID_ITWEDDQ,1
6308,ID_ITZ83IU,1
6309,ID_IU9M76Q,1
6310,ID_IU9PG0X,0
6311,ID_IUC5IGJ,1
6312,ID_IUKC6E8,0
6313,ID_IUP9IHM,0
6314,ID_IUQJ7J4,0
6315,ID_IUVTV2W,1
6316,ID_IUXGKM5,0
6317,ID_IUZS8DQ,0
6318,ID_IV0UCFY,1
6319,ID_IV705V0,1
6320,ID_IV8VHWE,0
6321,ID_IVCZQ20,1
6322,ID_IVEQXNL,0
6323,ID_IVH4O27,0
6324,ID_IVKRJJ2,1
6325,ID_IVLXCWS,1
6326,ID_IVMNPRX,0
6327,ID_IVONPLV,1
6328,ID_IVPDA1B,0
6329,ID_IVQA6IQ,0
6330,ID_IVUPMQ4,0
6331,ID_IVUY789,0
6332,ID_IVXVKF9,0
6333,ID_IW4UBWS,0
6334,ID_IW50YIA,0
6335,ID_IW9CV5Y,0
6336,ID_IWDV7OE,1
6337,ID_IWE9EIN,1
6338,ID_IWK6YVV,0
6339,ID_IWL958B,1
6340,ID_IWYB4OK,1
6341,ID_IWYLOJQ,1
6342,ID_IX06MZL,0
6343,ID_IX2YS4J,1
6344,ID_IX3E850,1
6345,ID_IX5YDBY,1
6346,ID_IX6YH39,0
6347,ID_IX846RG,1
6348,ID_IX9E5V1,1
6349,ID_IXAJI00,0
6350,ID_IXEIDEJ,0
6351,ID_IXGS802,1
6352,ID_IXNCMKY,0
6353,ID_IXNO48G,0
6354,ID_IXOER4Y,0
6355,ID_IXQHAW7,0
6356,ID_IXRJAUK,1
6357,ID_IXSNSY1,0
6358,ID_IXUFBIB,1
6359,ID_IXW377V,1
6360,ID_IXWJXLU,1
6361,ID_IXYC0FG,0
6362,ID_IY00PVL,0
6363,ID_IYA1NNH,1
6364,ID_IYCXNYV,0
6365,ID_IYK605W,0
6366,ID_IYNSDKX,1
6367,ID_IYOVXOU,1
6368,ID_IYQVBXN,1
6369,ID_IYS9DZQ,1
6370,ID_IZ32K7U,1
6371,ID_IZ580CC,1
6372,ID_IZ5DJAE,1
6373,ID_IZ7RSF2,1
6374,ID_IZCIRWE,1
6375,ID_IZDXRPM,0
6376,ID_IZFU0E3,0
6377,ID_IZH2883,1
6378,ID_IZIWX36,1
6379,ID_IZK6RK0,0
6380,ID_IZMR4W3,0
6381,ID_IZU1VAS,0
6382,ID_IZU6FK6,1
6383,ID_J03VBXV,0
6384,ID_J0A7AL1,1
6385,ID_J0AIBVI,1
6386,ID_J0K8LDW,1
6387,ID_J0OJ082,1
6388,ID_J0SLQNM,1
6389,ID_J0XFMC6,0
6390,ID_J17UUTF,1
6391,ID_J18VPCF,1
6392,ID_J1DD86C,0
6393,ID_J1HFL7M,0
6394,ID_J1J0GEQ,0
6395,ID_J1O52YO,0
6396,ID_J1OLVLW,1
6397,ID_J1R34JR,0
6398,ID_J1SBIF2,1
6399,ID_J22DEOZ,1
6400,ID_J23Z17E,0
6401,ID_J25ZFO1,0
6402,ID_J28PCZH,0
6403,ID_J2C5T4V,0
6404,ID_J2OUHR1,0
6405,ID_J2RVD9U,1
6406,ID_J2URCIW,0
6407,ID_J2VUC5R,1
6408,ID_J2VV6J5,0
6409,ID_J2XMM5Y,1
6410,ID_J2XRT3C,0
6411,ID_J3GUL1W,0
6412,ID_J3HL4WF,1
6413,ID_J3L07E1,0
6414,ID_J3QI25Y,0
6415,ID_J3RA3K1,0
6416,ID_J3UQ2D5,1
6417,ID_J3YFJ2I,0
6418,ID_J408BWP,0
6419,ID_J46UEQN,1
6420,ID_J497QLR,0
6421,ID_J4C3C5P,0
6422,ID_J4GG4NM,1
6423,ID_J4GRHBJ,1
6424,ID_J4H6X06,0
6425,ID_J4RBT00,1
6426,ID_J535IRK,0
6427,ID_J554SG8,0
6428,ID_J5A0BMC,0
6429,ID_J5BOUB3,0
6430,ID_J5F9HUG,0
6431,ID_J5QVJQD,0
6432,ID_J5UUFZX,0
6433,ID_J5WCZCG,1
6434,ID_J601N1L,0
6435,ID_J6H4B0E,0
6436,ID_J6JMVJF,1
6437,ID_J6LJGJW,0
6438,ID_J6P69E3,1
6439,ID_J6SR5JG,1
6440,ID_J6TCB6K,0
6441,ID_J74NBYM,0
6442,ID_J78ON5S,1
6443,ID_J7DDBKX,0
6444,ID_J7DLVGJ,1
6445,ID_J7F9XAN,0
6446,ID_J7FT392,1
6447,ID_J7GFPHU,0
6448,ID_J7HZS7X,0
6449,ID_J7KWJK0,1
6450,ID_J7YUSU5,1
6451,ID_J7ZSPGZ,1
6452,ID_J82LJPP,0
6453,ID_J8HLAXV,0
6454,ID_J8JBC8O,0
6455,ID_J8L8JSV,1
6456,ID_J8WXLEU,0
6457,ID_J8YPSF1,1
6458,ID_J95GEQG,0
6459,ID_J96R16I,1
6460,ID_J97YOJ8,0
6461,ID_J99QIJB,0
6462,ID_J9CVA3K,1
6463,ID_J9H0W6E,0
6464,ID_J9N67PV,0
6465,ID_J9SAYEC,1
6466,ID_J9TBC8F,0
6467,ID_J9TBYLP,0
6468,ID_JA4QTT9,1
6469,ID_JA73KUE,0
6470,ID_JAHQ3UQ,1
6471,ID_JAOVNS2,0
6472,ID_JATNPX3,1
6473,ID_JAU38II,1
6474,ID_JAVWON2,1
6475,ID_JAY2RLU,0
6476,ID_JB12YO6,0
6477,ID_JB14PNC,0
6478,ID_JB5I5Z3,1
6479,ID_JB5MC41,0
6480,ID_JB5WT9Z,1
6481,ID_JB8S52U,1
6482,ID_JB9EXX6,1
6483,ID_JBDTP9Q,1
6484,ID_JBI5C8K,1
6485,ID_JBNST4L,1
6486,ID_JBP8LWA,0
6487,ID_JBRFGZN,0
6488,ID_JBYSKZH,1
6489,ID_JC0JMRF,1
6490,ID_JC55HLK,1
6491,ID_JC71AW1,0
6492,ID_JCBQC3J,1
6493,ID_JCCENJX,1
6494,ID_JCH0OHR,1
6495,ID_JCK7RBC,1
6496,ID_JCU5HUE,1
6497,ID_JCVW54C,0
6498,ID_JD07LFV,1
6499,ID_JD3X5RO,1
6500,ID_JD5OQ0Z,0
6501,ID_JDDL2QF,1
6502,ID_JDFOU9B,1
6503,ID_JDLNYWI,1
6504,ID_JDTLG5O,1
6505,ID_JDV1XTG,1
6506,ID_JDWF9Z2,0
6507,ID_JDXNMFZ,1
6508,ID_JE3UNTH,1
6509,ID_JE55VJU,0
6510,ID_JE5SNCS,0
6511,ID_JEBOUE0,0
6512,ID_JECTYKG,1
6513,ID_JEECPL1,1
6514,ID_JEXY4MI,0
6515,ID_JF475ZY,1
6516,ID_JFBPM08,0
6517,ID_JFO3ETA,1
6518,ID_JFR845O,0
6519,ID_JG0H33H,0
6520,ID_JG46ODT,1
6521,ID_JGE93IW,1
6522,ID_JGGZJ3A,1
6523,ID_JGHIF76,0
6524,ID_JGJ5RO3,0
6525,ID_JGJ6PPX,1
6526,ID_JGNETDV,1
6527,ID_JGQL1LZ,1
6528,ID_JGRBTL9,1
6529,ID_JGTQJ5L,1
6530,ID_JGW8UHQ,1
6531,ID_JGX1IV9,1
6532,ID_JGYJBW6,0
6533,ID_JGYQBWP,1
6534,ID_JGZ9VAI,1
6535,ID_JGZBDEZ,1
6536,ID_JH9QTIF,0
6537,ID_JHC16QX,1
6538,ID_JHP8G3K,1
6539,ID_JHRBWVQ,0
6540,ID_JI3IPN1,1
6541,ID_JI7QPFV,0
6542,ID_JIAVONP,1
6543,ID_JIDP6XT,1
6544,ID_JIFS4WY,0
6545,ID_JIG0H1L,0
6546,ID_JIJMDT4,0
6547,ID_JIPTK2T,0
6548,ID_JIY9RFC,1
6549,ID_JJ3HDWE,0
6550,ID_JJJ7Y7P,1
6551,ID_JJNZ0TR,0
6552,ID_JJTKCYB,1
6553,ID_JJUQ7G5,0
6554,ID_JK6BVVK,1
6555,ID_JKAKXE0,0
6556,ID_JKAXVDQ,1
6557,ID_JKBHTXS,1
6558,ID_JKEE08N,1
6559,ID_JKPR8IL,1
6560,ID_JKS3M9X,1
6561,ID_JKSY0VC,1
6562,ID_JKV2XMP,1
6563,ID_JKVALLK,1
6564,ID_JL8ZANP,0
6565,ID_JLAJW7M,0
6566,ID_JLBIFV6,1
6567,ID_JLG3MGY,1
6568,ID_JLNBXSP,1
6569,ID_JLRM2JT,1
6570,ID_JLT7E4L,0
6571,ID_JLWFAGT,0
6572,ID_JLYIX0A,1
6573,ID_JM9F4MO,1
6574,ID_JMJBKO9,1
6575,ID_JML25V6,1
6576,ID_JMNKCJ4,1
6577,ID_JMSBI9K,1
6578,ID_JMSLV9G,0
6579,ID_JMV6HDJ,0
6580,ID_JN1HOY4,1
6581,ID_JN3DF2A,0
6582,ID_JN41Y6B,1
6583,ID_JN56UUT,0
6584,ID_JN5U2R0,0
6585,ID_JN6XMC1,1
6586,ID_JNFL48O,1
6587,ID_JNJ1XJ5,0
6588,ID_JNVP2Y9,1
6589,ID_JNY4T0O,0
6590,ID_JOC5GE1,0
6591,ID_JOO0F5F,0
6592,ID_JORCU5R,0
6593,ID_JOVOU0E,0
6594,ID_JP3XIZ6,1
6595,ID_JP6B0B7,0
6596,ID_JPG2EG0,1
6597,ID_JPGWG67,1
6598,ID_JPKLR8Z,1
6599,ID_JPO4M7W,1
6600,ID_JPO7JLO,1
6601,ID_JPORDE6,0
6602,ID_JPTT9IW,0
6603,ID_JPVXI6Z,1
6604,ID_JPZIG81,0
6605,ID_JQ539RE,1
6606,ID_JQGYDIK,0
6607,ID_JQJHBH2,1
6608,ID_JQLSZPP,0
6609,ID_JQOPRC8,1
6610,ID_JQWKL9D,1
6611,ID_JQYCUA5,0
6612,ID_JR0PVTT,1
6613,ID_JR2IKKK,0
6614,ID_JR8TN6B,1
6615,ID_JR8UOYG,1
6616,ID_JRTHIZ0,0
6617,ID_JS9M47Z,1
6618,ID_JSB2EJN,0
6619,ID_JSDWWIZ,1
6620,ID_JSFBSU4,0
6621,ID_JSMHQCL,1
6622,ID_JSNDWCK,1
6623,ID_JSTFNXU,1
6624,ID_JSXA4LP,1
6625,ID_JT2BFPK,1
6626,ID_JT2UZ8V,0
6627,ID_JT55YW5,0
6628,ID_JT83UUF,0
6629,ID_JTCX7DY,0
6630,ID_JTKJJV6,0
6631,ID_JTM0FXQ,1
6632,ID_JTQRV0W,1
6633,ID_JUBQUCS,1
6634,ID_JUD7XZP,0
6635,ID_JUEA41A,1
6636,ID_JUGM1SK,1
6637,ID_JUR2I5I,1
6638,ID_JVFLXOX,1
6639,ID_JVG7L1J,0
6640,ID_JVIAMA7,1
6641,ID_JVR1E5Q,1
6642,ID_JVRZZ0A,0
6643,ID_JVY0DKR,1
6644,ID_JVZ2BLP,1
6645,ID_JW8BSQH,1
6646,ID_JWBMOF1,0
6647,ID_JWD2T9V,1
6648,ID_JWFXD71,0
6649,ID_JWHWJFO,0
6650,ID_JWJT4RF,1
6651,ID_JWNQ79F,0
6652,ID_JWXJXBQ,1
6653,ID_JXFWKCX,1
6654,ID_JXVIK0G,0
6655,ID_JXX7PNC,0
6656,ID_JY1SWXO,1
6657,ID_JY6K9T0,1
6658,ID_JY8JL90,1
6659,ID_JYBSFH2,1
6660,ID_JYC1CXZ,1
6661,ID_JYDRUSG,1
6662,ID_JYOK53Z,0
6663,ID_JYQILYS,0
6664,ID_JYTYBXI,0
6665,ID_JZ50DIC,1
6666,ID_JZ6JIKC,0
6667,ID_JZDSBA7,0
6668,ID_JZEP8IA,1
6669,ID_JZIJG0J,1
6670,ID_JZLZEQG,1
6671,ID_JZRP4WK,1
6672,ID_JZSEDSJ,1
6673,ID_JZZ6SO2,0
6674,ID_K062QA1,1
6675,ID_K0FZ7KQ,1
6676,ID_K0HQT84,1
6677,ID_K0WZDF9,1
6678,ID_K0YNREI,0
6679,ID_K0ZWKTT,1
6680,ID_K1392E6,1
6681,ID_K16NZ0D,1
6682,ID_K1DAYFP,1
6683,ID_K1E50ZP,0
6684,ID_K1KS34X,1
6685,ID_K1KZYSU,0
6686,ID_K26KR9R,0
6687,ID_K2845TL,0
6688,ID_K2B4YRS,0
6689,ID_K2M4FHP,1
6690,ID_K30VKBG,0
6691,ID_K33JHOA,1
6692,ID_K38B0C4,1
6693,ID_K38JQNB,0
6694,ID_K3BFL2M,0
6695,ID_K3IS097,0
6696,ID_K3L49OO,1
6697,ID_K3LUBCN,0
6698,ID_K3MTRQA,0
6699,ID_K3UP6X9,0
6700,ID_K40J1QX,1
6701,ID_K41Q0CT,0
6702,ID_K41S6BT,0
6703,ID_K47KMT8,0
6704,ID_K4HYDCF,1
6705,ID_K4KVO83,0
6706,ID_K4Q0THI,0
6707,ID_K4Q6X54,1
6708,ID_K4RMW9K,0
6709,ID_K4U1IIG,0
6710,ID_K4XDFSY,1
6711,ID_K4ZNSHV,0
6712,ID_K50EGKX,0
6713,ID_K50UNB2,0
6714,ID_K52DV45,0
6715,ID_K55GBER,0
6716,ID_K577DNJ,1
6717,ID_K5AY4MS,1
6718,ID_K5EVI8B,0
6719,ID_K5GNLS9,0
6720,ID_K5NPR0Q,1
6721,ID_K5PNF3G,1
6722,ID_K5SXTRL,0
6723,ID_K5T6ACC,0
6724,ID_K5U33A5,0
6725,ID_K5VTM4U,0
6726,ID_K5XV4A0,0
6727,ID_K6EHINH,1
6728,ID_K6VANJL,1
6729,ID_K6WLN2B,1
6730,ID_K6ZAVYF,0
6731,ID_K74YS2A,1
6732,ID_K7DI1LN,0
6733,ID_K7DWO4B,0
6734,ID_K7ID80G,0
6735,ID_K7IQ7AL,0
6736,ID_K7L6P12,0
6737,ID_K7X45WO,0
6738,ID_K7YTECX,0
6739,ID_K7ZUSBW,0
6740,ID_K82TH1O,0
6741,ID_K86DFRG,0
6742,ID_K87XL4D,0
6743,ID_K88BWST,1
6744,ID_K8BLJNM,1
6745,ID_K8CEZKK,0
6746,ID_K8F5V9T,0
6747,ID_K8IUJ1Q,1
6748,ID_K8PNEBY,0
6749,ID_K8S5W2Q,1
6750,ID_K8TRGK2,1
6751,ID_K8UHZ9D,1
6752,ID_K8YWG2R,0
6753,ID_K90RO5G,1
6754,ID_K95NIBD,1
6755,ID_K9E0VDV,1
6756,ID_K9EJC7C,1
6757,ID_K9IRGWO,0
6758,ID_K9LLZEE,1
6759,ID_K9N1U8O,0
6760,ID_K9OLFQW,1
6761,ID_K9RY884,0
6762,ID_K9RZXTT,0
6763,ID_K9XPO0A,1
6764,ID_KA21R3N,0
6765,ID_KA25SOI,0
6766,ID_KA7ERK9,0
6767,ID_KA7N1QO,1
6768,ID_KACX80J,1
6769,ID_KAFMGEF,0
6770,ID_KAJNIKC,0
6771,ID_KAUW1IG,1
6772,ID_KAZ9162,0
6773,ID_KB2A1F4,0
6774,ID_KB4MZSU,0
6775,ID_KB5GH9Z,1
6776,ID_KBAVVPC,1
6777,ID_KBLAH4M,1
6778,ID_KBP1IY2,1
6779,ID_KBYLSSW,0
6780,ID_KCCNSHO,0
6781,ID_KCFGTXV,0
6782,ID_KCN1DA6,1
6783,ID_KCW60LV,1
6784,ID_KCZE6VX,0
6785,ID_KD7OY5U,0
6786,ID_KDB093Q,1
6787,ID_KDFP6TO,0
6788,ID_KDGZ1Z7,1
6789,ID_KDJDS1C,0
6790,ID_KDPP0K7,1
6791,ID_KDRK6BT,0
6792,ID_KDT4V52,0
6793,ID_KDTK7XX,0
6794,ID_KDUL0JC,0
6795,ID_KE0CKXB,1
6796,ID_KE0RZED,1
6797,ID_KE1IHHX,1
6798,ID_KE2XS13,0
6799,ID_KE5GS1G,1
6800,ID_KEH029T,0
6801,ID_KEIOJ90,0
6802,ID_KEYU6RC,0
6803,ID_KF1JXCB,1
6804,ID_KF1URME,1
6805,ID_KF4VS90,0
6806,ID_KFD32Z1,0
6807,ID_KFDYDL7,0
6808,ID_KFSB7QN,1
6809,ID_KFW8OXW,1
6810,ID_KFYF1UK,0
6811,ID_KG0D54U,0
6812,ID_KG1YS8Q,1
6813,ID_KG7K058,0
6814,ID_KG9ELAO,0
6815,ID_KG9K22T,1
6816,ID_KGD1N4M,0
6817,ID_KGF5TMF,0
6818,ID_KGMRY9A,0
6819,ID_KGQ330A,1
6820,ID_KGQPLD2,0
6821,ID_KGW03JB,0
6822,ID_KGZ20FX,0
6823,ID_KGZGAIN,1
6824,ID_KH2P3R4,0
6825,ID_KH3AKBH,0
6826,ID_KH61ORI,1
6827,ID_KH6XQSF,0
6828,ID_KH8C67C,1
6829,ID_KHD2D9K,1
6830,ID_KHKWXS2,1
6831,ID_KHN6JDQ,1
6832,ID_KHPD7S0,1
6833,ID_KHUNAKZ,1
6834,ID_KHVTC7E,0
6835,ID_KI3D80F,0
6836,ID_KI3ZI1X,0
6837,ID_KI5BOX8,1
6838,ID_KI5GKTL,1
6839,ID_KI6FZQR,1
6840,ID_KI8JONR,1
6841,ID_KI9MFQH,0
6842,ID_KIC5S44,1
6843,ID_KIF54D2,0
6844,ID_KIF7F87,0
6845,ID_KIMWZEZ,1
6846,ID_KITFXNX,1
6847,ID_KJ40WHJ,1
6848,ID_KJ4PE1M,0
6849,ID_KJ5YIN0,0
6850,ID_KJJHI0E,0
6851,ID_KJOZRUZ,0
6852,ID_KJQYFJI,1
6853,ID_KJW043C,0
6854,ID_KJXUPZJ,0
6855,ID_KJYZ203,0
6856,ID_KK04G4Y,1
6857,ID_KK0N5TN,0
6858,ID_KK3U8ZP,0
6859,ID_KK4CH5T,1
6860,ID_KK6PA3A,0
6861,ID_KK7AGQQ,0
6862,ID_KKC8IDG,1
6863,ID_KKFOD8Y,0
6864,ID_KKHVEFW,1
6865,ID_KKI1ABZ,0
6866,ID_KKKP9H9,1
6867,ID_KKO281J,1
6868,ID_KKRS696,1
6869,ID_KKSJ4K4,1
6870,ID_KKVSFV0,0
6871,ID_KL0JX1A,0
6872,ID_KL3KY26,0
6873,ID_KL4NPX2,1
6874,ID_KLE6WLW,1
6875,ID_KLI0SQW,1
6876,ID_KLIDYZS,0
6877,ID_KLJC1ST,1
6878,ID_KLLFRUQ,0
6879,ID_KLPLGLB,0
6880,ID_KLQ8CTI,1
6881,ID_KLQGFZK,1
6882,ID_KMAQ0IN,0
6883,ID_KMHBG0W,1
6884,ID_KMN3HAC,0
6885,ID_KMWWEK1,0
6886,ID_KMYQCDL,0
6887,ID_KN0ZW1V,1
6888,ID_KN2NU64,1
6889,ID_KN3SRMA,1
6890,ID_KN3X18U,0
6891,ID_KNBMJ9M,1
6892,ID_KNDU7UW,1
6893,ID_KNOFJD7,0
6894,ID_KNS8R02,1
6895,ID_KO05UGY,0
6896,ID_KO2ST7Y,1
6897,ID_KO6TI51,0
6898,ID_KO6ZEXL,0
6899,ID_KO7SEDE,1
6900,ID_KO9TZVF,0
6901,ID_KOF6VXM,1
6902,ID_KOHBSJG,0
6903,ID_KOTQEJT,1
6904,ID_KOYX1Y6,1
6905,ID_KP4ZVTA,1
6906,ID_KP66XBR,1
6907,ID_KPPT0OW,0
6908,ID_KPRY4WR,1
6909,ID_KPUAFQL,1
6910,ID_KPUFJP8,1
6911,ID_KPWLWCY,1
6912,ID_KQ468WJ,1
6913,ID_KQJ29VB,0
6914,ID_KQKEYAA,1
6915,ID_KR7AETG,0
6916,ID_KR9SJE3,0
6917,ID_KRFLCAB,0
6918,ID_KRIV4CK,0
6919,ID_KRLKZC9,0
6920,ID_KRP1Q4L,0
6921,ID_KRQUC7O,0
6922,ID_KRRFVE3,0
6923,ID_KRSHZ1A,0
6924,ID_KRTYTFP,0
6925,ID_KS8DKVM,1
6926,ID_KS96SRH,0
6927,ID_KSBWIKE,1
6928,ID_KSE4L9U,0
6929,ID_KSG67NK,1
6930,ID_KSPYRRK,1
6931,ID_KSVSU9B,0
6932,ID_KT4UYI2,0
6933,ID_KT6GSFX,0
6934,ID_KT6LKFZ,0
6935,ID_KT9OVH1,1
6936,ID_KTNUHNU,1
6937,ID_KTPCM73,0
6938,ID_KTQ981Q,0
6939,ID_KTR119Q,0
6940,ID_KTSLDUM,0
6941,ID_KTU3341,0
6942,ID_KU04WHP,1
6943,ID_KU677CU,1
6944,ID_KUB8RXR,0
6945,ID_KUC9NLP,0
6946,ID_KUD7TP9,1
6947,ID_KUG9TKX,0
6948,ID_KUHRG79,1
6949,ID_KUIJJHT,1
6950,ID_KULCBUH,0
6951,ID_KUOTKKE,0
6952,ID_KUT6S31,0
6953,ID_KUTV5ZQ,1
6954,ID_KUXI9QF,1
6955,ID_KV0ZQ2O,0
6956,ID_KV2P7XA,0
6957,ID_KV6SXTM,1
6958,ID_KVAIXGU,0
6959,ID_KVES1G2,0
6960,ID_KVOCXA5,1
6961,ID_KVOWW69,1
6962,ID_KVUUL8I,1
6963,ID_KVY0IL6,0
6964,ID_KWJWVDB,0
6965,ID_KWPV5CT,0
6966,ID_KWSXH8P,0
6967,ID_KWXUCZ8,1
6968,ID_KX23ABV,0
6969,ID_KX3DI40,0
6970,ID_KX4XJ92,0
6971,ID_KX4ZPQ7,1
6972,ID_KX6QJGU,1
6973,ID_KXB1QRA,1
6974,ID_KXFP51N,1
6975,ID_KXKUDBZ,1
6976,ID_KXN8QOX,0
6977,ID_KXNSQGX,0
6978,ID_KXPSOZT,0
6979,ID_KXT7YTS,1
6980,ID_KXX1KBW,0
6981,ID_KXXTNU2,0
6982,ID_KXXXRBC,1
6983,ID_KXYONRA,0
6984,ID_KY58BYT,0
6985,ID_KY6AR9O,0
6986,ID_KYAZ0KK,1
6987,ID_KYBUPWB,0
6988,ID_KYJV6YO,0
6989,ID_KYKGINU,0
6990,ID_KYPTXCM,0
6991,ID_KYPVAXO,1
6992,ID_KYSUXMG,0
6993,ID_KYU35GC,0
6994,ID_KYXWZFN,1
6995,ID_KZ2Q9DP,0
6996,ID_KZ2X8QL,0
6997,ID_KZ7EHAI,1
6998,ID_KZ7Z1FD,0
6999,ID_KZCNJRJ,1
7000,ID_KZFO8X9,0
7001,ID_KZGIBO1,1
7002,ID_KZI1CRG,1
7003,ID_KZK2X9N,0
7004,ID_KZKB81S,1
7005,ID_L00MLOO,1
7006,ID_L00OTPB,0
7007,ID_L00VM0S,0
7008,ID_L01USTD,0
7009,ID_L038DPA,1
7010,ID_L03Y3KG,1
7011,ID_L0QMPC0,1
7012,ID_L0RVHDZ,1
7013,ID_L0SY769,0
7014,ID_L0TIEVS,1
7015,ID_L10QIM7,1
7016,ID_L10ZSZS,0
7017,ID_L117DR7,0
7018,ID_L158G4B,0
7019,ID_L1BRFDX,1
7020,ID_L1DNA1J,1
7021,ID_L1E9X01,0
7022,ID_L1INLDC,1
7023,ID_L1QRU7U,1
7024,ID_L1YN4ZW,0
7025,ID_L27QV6P,0
7026,ID_L2HJ6FF,0
7027,ID_L2PA4QY,1
7028,ID_L2RONFR,0
7029,ID_L2RRHM4,0
7030,ID_L2RV8EG,0
7031,ID_L2VKCY9,0
7032,ID_L31WM3O,0
7033,ID_L36AONG,0
7034,ID_L37Y0P1,1
7035,ID_L38MVNR,1
7036,ID_L3A7VI3,0
7037,ID_L3CBWEK,0
7038,ID_L3ILBY8,1
7039,ID_L3J6CN8,1
7040,ID_L3JNI54,1
7041,ID_L3Q67NX,0
7042,ID_L3RSHFY,0
7043,ID_L3TTI4L,0
7044,ID_L3YQ4B4,0
7045,ID_L3Z2HJ8,0
7046,ID_L48JKG0,0
7047,ID_L4D5N5J,0
7048,ID_L4DVFJ3,0
7049,ID_L4JTT8R,1
